Lead_ID,Name,Company,Industry,Annual_Revenue,Lead_Source,Status,Pages_Viewed,Email_Open_Rate,CTA_Clicks,Demo_Requested,Converted_to_Opportunity
00QG09XKF2400QZYRP,Tammy Aguirre,Smith-Douglas,Software,13361618.04,Web,Open - Not Contacted,6,0.159,1,0,0
00Q29UA431CUDQ59JE,Brenda Gill,Pierce Group,Manufacturing,9721186.14,Web,Qualified,8,0.12,0,0,0
00QOT8DT3VM0N4G96I,Victoria Levine,Jimenez Ltd,Financial Services,6551727.36,Email,Nurturing,7,0.315,0,0,0
00QISWEPSSOJ2MIZ1A,Rebecca Lowe,Moore and Sons,Healthcare,12004331.92,Web,Qualified,10,0.172,0,0,0
00Q39I279JX0GQQ0IJ,Anthony Hensley,"Adams, Perkins and Dawson",Nonprofit,2342662.82,Purchased List,Nurturing,3,0.057,0,0,0
00QHCZB022EIANQXK6,Jeffrey Cooper,Kennedy Inc,Software,118877122.38,Partner Referral,Converted,9,0.256,1,0,1
00Q9PB0EFJ140OQ6AX,Abigail Cox,"Chavez, Bennett and Huff",Software,3858444.32,Email,Working - Contacted,4,0.278,0,0,0
00QI3X9OR6AW2E96I7,Robert Warner,"Ryan, Osborn and Villanueva",Software,3993714.64,Web,Open - Not Contacted,6,0.119,0,0,0
00QDA30MPB0XQZVQM9,Brooke Hughes,"Shepard, Scott and Alvarado",Financial Services,8700840.12,Web,Open - Not Contacted,6,0.17,0,0,0
00QEB4LRLU5WNW3B20,Brenda Ward,Jackson-Jones,Healthcare,10232509.71,Email,Working - Contacted,7,0.258,1,0,0
00QHQNE3W91VLN71MJ,Mr. Tony Blair,Vasquez-Brock,Manufacturing,13001744.38,Web,Open - Not Contacted,5,0.199,0,0,0
00Q8C7QHHZJJYS0104,Raymond Baker,"Marquez, Burgess and Reed",Software,3780317.82,Email,Open - Not Contacted,5,0.324,0,0,0
00QRGJ361Q2W35JF89,Christopher Stephens,Dunn and Sons,Nonprofit,554733.99,Purchased List,Nurturing,2,0.184,0,1,0
00QAS1P8ZEDR1ZCZBY,Nancy Atkins,Moyer Ltd,Energy,12261397.4,Web,Open - Not Contacted,5,0.1,0,0,0
00Q13A8UOTUR95A2UU,Amy Torres DVM,Dickerson and Sons,Manufacturing,2214964.06,Web,Nurturing,4,0.122,0,0,0
00Q2B146RPV1OY31UW,Jonathan Norris,"Murphy, Walker and Baker",E-Commerce,988619.46,Email,Open - Not Contacted,3,0.363,0,0,0
00QKSGSMALYGXM4PAK,Richard Hanna,Mcdonald-Yoder,Logistics,6532875.7,Purchased List,Qualified,1,0.121,0,0,0
00QB9AVTIRHY09GIN1,Taylor Harper,Wheeler Inc,Software,2134849.58,Purchased List,Open - Not Contacted,5,0.081,0,0,0
00Q7GIRMUPUU9B26C0,Douglas Delgado,"Reynolds, Brown and Rose",Education,1929824.73,Web Download,Open - Not Contacted,4,0.257,0,0,0
00QP442PNAEOZY8MJ2,James Watson,Rodriguez-Nguyen,Logistics,4360057.7,Email,Working - Contacted,5,0.271,0,0,0
00Q6EI92UFVTTKM0WE,Kenneth Brewer,Ray-Jenkins,Software,9656679.01,Email,Qualified,4,0.296,1,0,0
00QAUMQBZ4Z1GL4NYF,Jennifer Vazquez,Arnold Inc,Education,792673.3,Web Download,Nurturing,7,0.176,0,0,0
00QQOC57VQP6WG7DOW,Donna Robertson,Dominguez PLC,Financial Services,2861040.8,Web Download,Converted,11,0.224,3,1,1
00QVA4AZTW2SQ7JH19,Nicole Holland,Allen-Edwards,Software,11076829.24,Other,Unqualified,8,0.126,0,0,0
00QT4NT9FGMQQ5E3P1,Samantha Massey,Cox-Carson,Software,7587078.55,Email,Qualified,7,0.301,0,0,0
00QUK6XJ6R6G0KRG6V,Cameron Cross,Robertson-Clark,Energy,12351693.84,Web Download,Converted,14,0.22,2,1,1
00QT0Z8EC8IEGS7L90,James Garcia,Winters and Sons,Nonprofit,960693.03,Partner Referral,Open - Not Contacted,5,0.287,2,0,0
00QOWTT8X774XCSVIG,Steven Blevins,Jones and Sons,Education,4401771.69,Web,Open - Not Contacted,7,0.195,2,0,0
00Q80KRYQWRLXDMHV0,Natalie Walker,Smith-Wise,Manufacturing,16523817.03,Web,Working - Contacted,12,0.116,0,0,0
00QBL5DBYJ5CM95DCN,Cindy Wolf,Smith-Reid,Healthcare,3545007.22,Purchased List,Nurturing,6,0.032,0,0,0
00QYKSR65TTS51TJ25,Zachary Arnold,"Wolf, Nash and Tate",E-Commerce,3614827.97,Web Download,Converted,9,0.333,3,1,1
00QOCGZRK8DH8L2APK,Amy Paul,Martin Group,Software,730051.35,Other,Nurturing,5,0.017,0,0,0
00QS1EB201IVK15QK2,Steven Williams,"Williams, Morgan and Perez",Software,1140683.47,Purchased List,Open - Not Contacted,2,0.01,0,0,0
00QO89PGUIUNMY9377,Sherri Macias,Mcdonald Ltd,Education,2820625.37,Web,Unqualified,5,0.152,1,0,0
00QCIHCD55PN55JZDX,Jeffrey Bennett,Stephens-Solis,E-Commerce,3207708.68,Partner Referral,Nurturing,6,0.281,0,0,0
00QIZJN83P43XY4PGC,Kim Williams,Garner-Berger,Logistics,1099803.2,Web,Nurturing,9,0.118,0,0,0
00QS5YGD1XG8WIV4IJ,Gary Little,Fletcher-Ramirez,Software,1162621.9,Email,Open - Not Contacted,1,0.249,0,0,0
00QFMU9PTZ66JFTO90,Claudia Buchanan,Price-Ponce,E-Commerce,11100751.03,Web,Converted,10,0.177,2,0,1
00QAATGO5878WVUHQK,Mary Moore,Pollard-Melton,Manufacturing,11391397.76,Trade Show,Open - Not Contacted,1,0.25,0,0,0
00QH3CHMQO40OOFL34,Gregory Warren,"Rowe, Davis and Pearson",Financial Services,22726792.57,Phone Inquiry,Open - Not Contacted,3,0.115,0,0,0
00Q32B6I7LZ5EXDTT7,Christopher Watts,Munoz-Mann,Financial Services,20642464.75,Web,Open - Not Contacted,6,0.082,0,0,0
00QX8PMZXKXNIR6WTM,Eric Stokes,"Austin, Ruiz and Burton",Energy,3489418.12,Email,Nurturing,9,0.341,1,0,0
00Q1397WJ1S8E0H4OH,Jeffrey Hancock,Flowers-Gonzalez,Software,15280362.42,Web,Unqualified,10,0.15,0,0,0
00Q9VN1G1GVIMWJLEP,Jessica Wilson,Daugherty and Sons,Healthcare,1731319.29,Web,Open - Not Contacted,7,0.205,1,0,0
00QIPCD08MEL27II0H,Emily Black,Lewis-Chang,Manufacturing,114377386.65,Web,Converted,13,0.211,0,0,1
00QDDS7XJLXEWMAJAR,Whitney Hicks,Galvan Ltd,Education,912805.3,Email,Nurturing,4,0.286,0,0,0
00Q3WS7BEC9H2TLXPT,Keith Palmer,Day Inc,Manufacturing,62193821.46,Web,Working - Contacted,7,0.17,1,0,0
00QC4XDC7T5A1JP1UK,Ryan Everett,Barrett Inc,E-Commerce,4879100.16,Phone Inquiry,Open - Not Contacted,2,0.179,0,0,0
00QT7WI6SZ8Y8N2TDC,Jose Vasquez,Hood Ltd,Software,8577583.8,Phone Inquiry,Working - Contacted,4,0.158,1,0,0
00QJTPBHFLTSJ48W55,Sheila Vargas,Bonilla-Sharp,Software,55533220.25,Email,Converted,8,0.328,2,0,1
00QFOBP96845JAKDNA,Thomas Booker,"Greene, Gomez and Campbell",Software,15673387.64,Email,Open - Not Contacted,1,0.264,0,0,0
00Q78B8KVOP3BKPEO6,Daniel Rodriguez,"Park, Perez and Ford",Energy,1083532.19,Purchased List,Working - Contacted,5,0.094,0,0,0
00QD0DNWW0Q6NRF8HN,Linda Reese,"Cooper, Gonzalez and Washington",Software,5389763.05,Web,Unqualified,9,0.126,1,0,0
00QBELH1WAESN1MQ67,Lauren Herrera,"Smith, Sanchez and Owens",Software,13199924.75,Web Download,Converted,11,0.285,0,1,1
00QJ92I44ZP1GVH347,Jason Fernandez,"Pineda, Holland and Silva",Financial Services,28586098.06,Trade Show,Qualified,6,0.158,0,0,0
00QXLYQ1EQYXIX1ABJ,Katherine Ellis,Fleming-Werner,Healthcare,813249.23,Partner Referral,Open - Not Contacted,4,0.213,0,0,0
00QSCDO7WZ6XI9E8AZ,James Henderson,"Johnson, Ellis and Patton",Software,25587911.3,Web,Open - Not Contacted,4,0.19,0,0,0
00QOL1QI2HSTS4H0UL,Kathleen Le,"Mueller, Holmes and Thompson",Logistics,22131584.42,Email,Open - Not Contacted,8,0.258,0,0,0
00QZ4C3430MFG8K1TW,Kayla Gutierrez,"Davis, Mckenzie and Warner",E-Commerce,9168106.1,Partner Referral,Open - Not Contacted,6,0.231,1,0,0
00QLIQA9FEN9JCAGN7,David Mckee,Johnson Group,Logistics,16285791.3,Partner Referral,Open - Not Contacted,4,0.203,0,0,0
00QPUFWESO6WFDUBGK,Jonathan Alvarado,Morrison-Lewis,E-Commerce,2681072.02,Web,Working - Contacted,7,0.155,0,1,0
00Q9A0AMNI1AH7BTAY,Lisa Allen,Hurst-Stewart,E-Commerce,3739861.81,Web,Nurturing,9,0.171,0,1,0
00QNFPVJTVRCDXA35H,Cody Valencia,"Ford, Mueller and Alvarez",Education,8583883.54,Web,Working - Contacted,9,0.196,1,0,0
00QNE2JCCX4A738J2V,Christine Hill,Castillo-Zimmerman,Software,5146266.48,Email,Converted,4,0.254,2,0,1
00QGUJCU1TGGPN5TY3,Caitlin Powell,Hamilton LLC,Manufacturing,42187708.31,Web,Converted,3,0.23,2,0,1
00QXFG0CJ5C5LNJOQH,Jason Hanna,Hall-Sims,Financial Services,20284849.52,Email,Open - Not Contacted,2,0.305,0,0,0
00QRDCQKMZE7ZTL5KU,Jerry Clark,Ramirez LLC,Software,7959486.16,Email,Working - Contacted,8,0.4,0,0,0
00QZSHWNGV0PLGNQPV,Jason Robinson,Taylor and Sons,Manufacturing,77525285.27,Web,Qualified,3,0.159,0,0,0
00QWKDYP3FZN1YNJ0E,Linda Phillips,"Williams, Johnson and Davis",E-Commerce,7446559.82,Email,Converted,10,0.324,1,0,1
00QXMLB7S73EYP83VT,Gregory Jones,Anderson-Farmer,Financial Services,36876896.94,Web Download,Converted,5,0.303,2,0,1
00QKSNT7RL2SEGPX9Z,Courtney Miranda,Garza Group,Logistics,19534158.45,Web Download,Converted,11,0.242,1,1,1
00QYM73CQDFJ0N8AK6,Mark Jarvis,"Gonzales, Soto and Lawson",Manufacturing,7712305.16,Web,Open - Not Contacted,3,0.166,0,0,0
00Q6TL1VXFM05XXPZR,Nicholas Mullen,Trevino-Grimes,E-Commerce,6805732.38,Web,Converted,8,0.234,1,0,1
00QSGCJAUC18K8LV13,Kevin Adams,Webb-Peterson,Energy,60932448.53,Web Download,Converted,9,0.269,2,0,1
00Q0FBGVSFLMLZP3HZ,Thomas Charles,Harrell-Thompson,Manufacturing,42267974.81,Web,Nurturing,9,0.143,0,0,0
00QGI10HI8I4LGY20G,Victoria Barker,Ball and Sons,Software,3207141.07,Email,Converted,9,0.345,3,0,1
00QIN1B81LTO8LCWLN,Joanne Swanson,Golden-Booker,Nonprofit,1118697.92,Email,Working - Contacted,5,0.324,1,0,0
00QQHU7ZV2HT6LIXJN,Samantha Skinner,Adams-Landry,Education,3586562.77,Web Download,Converted,14,0.207,1,0,1
00QVO00L4TXTJ9EQ9M,Kimberly Maxwell,Ramirez-Cruz,Manufacturing,11661772.97,Other,Working - Contacted,3,0.08,0,0,0
00Q6ZCA9CT1FJJA3FZ,Bryan Hansen,Torres LLC,E-Commerce,2734233.88,Email,Converted,11,0.331,1,0,1
00Q6XTSEL3V44JSS0N,Daniel Hammond,Shaw-Mcdonald,E-Commerce,15128388.56,Email,Nurturing,5,0.414,1,0,0
00QVAVE0UEERE3WUR5,Michelle Leon,Davis-Whitehead,E-Commerce,26100125.47,Partner Referral,Nurturing,6,0.248,0,1,0
00QXP006B2JF7TPV15,Olivia Henderson,"Lucas, Hughes and Miller",Logistics,3207184.2,Trade Show,Unqualified,7,0.275,0,0,0
00Q2C7BYM1P3PMA4HV,Michele Oconnor,"Ruiz, Velasquez and Miller",Healthcare,6637665.72,Web Download,Converted,12,0.303,0,1,1
00Q7J22LEFQA36Z5H9,Richard Foster,Hughes-Mcbride,E-Commerce,2282968.45,Other,Working - Contacted,5,0.079,0,0,0
00Q8B185LROKK63F7B,Greg Wood,"Wade, Singleton and Gomez",Software,4841354.12,Partner Referral,Nurturing,7,0.139,0,0,0
00QIVSKN8KDZI13EK8,Barbara Simon,Brown-Burnett,E-Commerce,2966757.67,Phone Inquiry,Nurturing,3,0.114,0,0,0
00Q2L1YLZ7RA7CLM6R,Patricia Bray,Payne and Sons,Software,9166692.21,Partner Referral,Converted,5,0.153,1,1,1
00QO1O9FBG4SYR7OHY,Brent Wilson,Strong-Cohen,Software,9854209.09,Web Download,Converted,11,0.215,1,0,1
00QMTGAQCN6TZ12WQV,Mary Phillips,"Rodriguez, Smith and Haas",Software,13068659.42,Email,Working - Contacted,4,0.226,0,1,0
00Q5WGNV4J3V4VPUCT,Linda Fernandez,Moran PLC,E-Commerce,3021705.39,Partner Referral,Nurturing,4,0.114,0,0,0
00QDBPQZFNMPZSTOYV,Brandon Hodge,Lopez Inc,Nonprofit,278435.53,Phone Inquiry,Open - Not Contacted,3,0.191,0,0,0
00QZO4CEMDJC70ALOI,Dan Carson,Beck and Sons,Software,6984110.24,Web,Nurturing,10,0.107,1,0,0
00Q3DIZL4KC8ZZ7IKT,Ronald Gomez,Brewer LLC,Software,5306512.66,Trade Show,Working - Contacted,6,0.168,1,0,0
00QCZ16D1WC7MYV11P,Bridget Sims,"Gutierrez, Gordon and Stokes",Software,2253705.1,Partner Referral,Open - Not Contacted,7,0.231,1,0,0
00QIMNENI6D3SJJ29S,Brian Murray,"Jones, Pratt and Pena",Software,10514827.95,Phone Inquiry,Open - Not Contacted,1,0.146,0,0,0
00QO79084UBJ3RQKYF,Nicholas Bradley,"Rodriguez, Ward and Smith",E-Commerce,29519999.49,Purchased List,Unqualified,1,0.01,0,0,0
00QNSB6RLDDEN3NZAG,Wendy Johnson,Simon-Kent,Nonprofit,186962.09,Other,Open - Not Contacted,6,0.102,0,0,0
00Q1WGDTPCOJZ136Z8,Andrew Allen,Woods PLC,Energy,7904125.62,Web Download,Open - Not Contacted,7,0.297,0,0,0
00QA2ENOP3162SLUCF,Annette Cox,"Kline, Simmons and Johnson",E-Commerce,11518055.44,Partner Referral,Working - Contacted,6,0.181,0,0,0
00QEGHX1ZVJTRCPBX2,Juan Miles,"Morris, Flores and Kline",Manufacturing,7292607.31,Email,Open - Not Contacted,10,0.21,1,0,0
00Q0JU7HDFVFNS7W8J,Julie Crawford,"Harris, Long and Tran",Healthcare,26051561.9,Web,Qualified,9,0.192,0,0,0
00QHS2TE3AWNB8UCZT,James Dixon,"Wells, Harmon and Meza",Financial Services,9409814.21,Web,Converted,17,0.169,1,0,1
00QHHD8JQCAHHVQBED,Linda Acosta,Wilkins PLC,Healthcare,1247252.54,Purchased List,Unqualified,5,0.116,0,0,0
00QYMQWM8XGRSPAEWY,Jason Reid,"Blake, Murphy and Andrews",E-Commerce,1762076.37,Other,Open - Not Contacted,6,0.154,0,1,0
00Q57MLNECN3346V1N,Tammy Smith,Thomas-Moore,Education,1009884.07,Web,Nurturing,9,0.198,0,0,0
00QN67NMQ7NXLHOSRX,Brett Pitts,Johnson-Larson,Software,4391607.75,Web Download,Converted,9,0.236,2,0,1
00Q3A4QGI3Y0Z9JE2E,Noah Maldonado,Long-Serrano,E-Commerce,2492786.73,Email,Working - Contacted,7,0.323,1,0,0
00Q5WND31EL2HKE0M4,Evan Miller,"Nicholson, Cooper and Cole",Software,30741669.75,Web Download,Converted,11,0.236,1,0,1
00QFBYZX92TZV00LC4,Allison Wallace,"Holder, Powell and Brown",Education,5872610.78,Trade Show,Working - Contacted,7,0.121,0,0,0
00QYNQ7YRRPRZVLO9T,Michael Clark,"Johnson, Webb and Evans",Financial Services,2956774.59,Phone Inquiry,Open - Not Contacted,5,0.159,0,0,0
00Q5A2UGDWDH5OCS9Q,Kayla Owens,"Miller, Fowler and Nichols",Financial Services,15069093.96,Partner Referral,Working - Contacted,4,0.26,0,0,0
00QNTJ41DYPSNPJZ11,Ashley Dawson,Huff Ltd,E-Commerce,2068457.64,Web,Converted,11,0.11,1,1,1
00Q4RUJH2D4M3D07B4,Melinda Shannon,Schultz Inc,Financial Services,34801977.81,Email,Nurturing,7,0.224,0,0,0
00Q68M2I377LQUT49Z,Colleen Gonzalez,Hughes Ltd,Financial Services,8637335.17,Web,Open - Not Contacted,7,0.144,0,0,0
00QWMCXKQR58SDQOZG,Emily Coffey,Chen Inc,Nonprofit,2361289.51,Web,Qualified,7,0.156,1,1,0
00Q7J8XJ8EQXUXKJQ1,Herbert Dominguez,"Mason, Baker and Hansen",Financial Services,8171726.13,Partner Referral,Working - Contacted,3,0.104,0,1,0
00QBD7OEBFDI3JTH22,William Brady Jr.,Garcia-Sanders,Manufacturing,2382281.88,Other,Open - Not Contacted,3,0.148,0,0,0
00Q2QPP6RXT7ERW8WF,Sean Santos,"Fleming, Vega and Henderson",Software,1703361.83,Email,Working - Contacted,5,0.317,1,0,0
00QZTA5011L4WT00WH,Adam Herrera,Compton Group,Nonprofit,341572.97,Trade Show,Working - Contacted,9,0.166,0,0,0
00Q563EPH64JOGKQ14,Erin Cruz DVM,Smith Inc,Nonprofit,678998.65,Web,Open - Not Contacted,9,0.112,0,0,0
00QDA93KECGBZLKWAJ,Tracy Peterson,Gould PLC,Software,10969924.68,Phone Inquiry,Unqualified,3,0.133,0,0,0
00QUKGL3E534YUJFOU,Anthony Wright,Valentine LLC,Logistics,7437196.14,Email,Working - Contacted,8,0.29,1,0,0
00QDAXZ6SYQ6IDE7T4,Renee Hudson,Martinez PLC,Healthcare,10416777.17,Web Download,Unqualified,6,0.21,0,0,0
00QBERJPV46CE3UM9G,Sue Cook,Washington Inc,Software,22076148.01,Phone Inquiry,Open - Not Contacted,1,0.173,0,0,0
00QCQ1JY93NYZY0GNH,Jose Martinez,"Robinson, Watson and Martin",Healthcare,3758073.87,Phone Inquiry,Open - Not Contacted,3,0.107,0,0,0
00Q06IFVWA4VPZJMQP,Michael Cunningham,Jensen Inc,Nonprofit,1672284.43,Partner Referral,Open - Not Contacted,11,0.196,1,0,0
00Q377FGAJYYELL1WC,Arthur Martinez,Miller Ltd,Education,1791197.54,Web Download,Unqualified,10,0.185,0,0,0
00QMWHW7WU8JZ39HDM,Michael Jones,"Graves, Klein and Young",Nonprofit,1804653.04,Web Download,Converted,10,0.186,1,0,1
00Q1VVKLLT10IOIUPP,Elizabeth Logan,Taylor-Scott,Manufacturing,10375511.83,Web,Open - Not Contacted,6,0.149,0,0,0
00QVPA5M92ES2SFWRG,Travis Dixon,Wilson Inc,Manufacturing,12315831.91,Email,Converted,7,0.338,2,1,1
00QVOLJ980AGJWW14Q,Roger Harris,"Freeman, Davis and Hernandez",Manufacturing,23278768.59,Other,Open - Not Contacted,2,0.145,0,0,0
00QVUVQFW4NHXAWZ8U,Megan Murphy,"Allen, Chavez and Moore",Education,3973403.16,Other,Open - Not Contacted,3,0.133,0,0,0
00QNOIPMSXDFS0VV4U,Joy Baker,Dean-Moore,Software,21269969.65,Partner Referral,Qualified,4,0.182,1,1,0
00QPB683XYL6TY3NVX,Carlos Soto,Walker-Santiago,Energy,93544358.91,Trade Show,Nurturing,6,0.077,1,0,0
00QG52X2UZ4NSGYLZL,Joseph Smith,Scott-Horn,Software,6606639.31,Web,Converted,8,0.223,2,0,1
00Q8MDDWWIG6BWZSI6,David Aguirre,"Silva, Fletcher and Lawson",Logistics,7399335.41,Web Download,Open - Not Contacted,8,0.216,0,0,0
00QA39XAVCJLZ7WNXQ,Mary Richardson,Warren LLC,Healthcare,6779876.95,Web,Working - Contacted,10,0.173,0,0,0
00QGFCSXBCBFGD4UL8,Stephanie Moore,"Tucker, Mcdaniel and Mullins",E-Commerce,2141268.59,Partner Referral,Working - Contacted,5,0.224,0,0,0
00QQWXU5NMLMAQQLXV,Anthony Harrison,Fox Ltd,Healthcare,9582981.97,Trade Show,Working - Contacted,6,0.166,0,0,0
00Q4KWEO8QSRIAR8SQ,Stacey Munoz,"Valenzuela, Martin and Burnett",Software,1837424.8,Purchased List,Working - Contacted,1,0.038,0,1,0
00QMAPZDPRS2PE6RFU,Donald Villanueva,Gibbs PLC,Energy,38493108.38,Phone Inquiry,Working - Contacted,3,0.09,0,0,0
00QCUS54BF6A7RP86V,Mr. Danny Suarez,Webb PLC,Software,5629009.1,Partner Referral,Nurturing,7,0.182,1,0,0
00QRTBTDTHP26ECUYX,Kenneth Howard,Myers-Williamson,Software,11858466.91,Web,Open - Not Contacted,5,0.169,0,0,0
00QPIE476IBU61JB0L,Brian Scott,Stanley Inc,Manufacturing,8891806.02,Web,Working - Contacted,5,0.17,0,0,0
00QA8D0AXFGC2UXID5,Jeremy Adkins,"Haney, Wheeler and Graham",Healthcare,6895513.79,Web Download,Converted,11,0.346,3,0,1
00Q7LTZ05AQE16Y330,Michael Marshall DDS,Johnson-Adkins,Healthcare,3872236.96,Web,Qualified,8,0.112,0,0,0
00QHUXBXZUHJ1TX7MR,Karen Le,"Lewis, Conner and Stokes",Healthcare,13605059.53,Web,Converted,11,0.185,2,0,1
00Q0EK9172684BQI39,Stephanie Gray,Morris Group,Financial Services,13264006.57,Email,Nurturing,3,0.245,0,0,0
00QHP281YDX7EGN7RO,Robert Williams MD,Rivera-Mcmillan,Software,6809421.03,Email,Open - Not Contacted,4,0.328,0,0,0
00Q3XXFBUK14XB6CI5,Brian Little,Mendez-Hamilton,Financial Services,7262427.99,Web Download,Converted,10,0.279,1,0,1
00Q7VYWBL04L2XBAS3,Evelyn White,Smith-Evans,Logistics,9380184.66,Web Download,Converted,10,0.333,2,1,1
00Q5TK2H2HG1AF47GE,Sonya Nichols,Fuentes LLC,E-Commerce,46556232.82,Web Download,Open - Not Contacted,4,0.312,1,0,0
00Q4CU0GEJ3CMTY63I,Timothy Tran,"Miller, Scott and Sanford",E-Commerce,11404178.08,Web Download,Open - Not Contacted,7,0.23,1,0,0
00QDR2MNWYXDG53W2O,Laurie Fox,"Jordan, Horton and Martinez",Financial Services,21715923.84,Web,Open - Not Contacted,9,0.2,0,0,0
00Q7SAX10A5R63VESX,Jodi Leblanc,"Wolfe, Carney and Mcintosh",Energy,17975339.03,Phone Inquiry,Qualified,2,0.136,0,0,0
00QBO7A0R1EV8PHTN2,Christina Sandoval,"Arnold, Zamora and Bailey",Manufacturing,18096779.5,Phone Inquiry,Working - Contacted,2,0.17,0,0,0
00Q1LB9XO2MROINOWR,Andre Bailey,Ochoa Ltd,E-Commerce,2024312.68,Web Download,Converted,7,0.262,2,0,1
00Q5SG1LQ1O6GXK0F0,Veronica Gibbs,Thomas-Shepard,Manufacturing,11689278.11,Email,Working - Contacted,6,0.252,0,0,0
00QX608NH07BT58DAS,Austin Hall,"Chan, Trevino and Jenkins",Nonprofit,816555.0,Partner Referral,Open - Not Contacted,9,0.249,1,0,0
00Q6S7FRV1M8ODR9GA,Matthew Rivera,Schultz Group,Education,3508562.38,Web Download,Qualified,5,0.304,1,1,0
00Q1D6778P8H6SBI3Z,Robin Miller,Ross-Moore,Energy,11180920.14,Email,Open - Not Contacted,3,0.239,0,0,0
00Q3W2Q3HBC1QCV9ZX,Jared Reynolds,Taylor Ltd,Manufacturing,48756818.84,Email,Nurturing,7,0.249,1,0,0
00QDG104G5RCN81AWB,Beth Collins,Davis Inc,Nonprofit,971729.53,Other,Unqualified,3,0.104,0,0,0
00QQQWP56U2U6O9658,Bryan Sullivan,Young Group,Healthcare,2686907.08,Partner Referral,Qualified,6,0.191,0,0,0
00QEVLMWM4A236E7XQ,Joe Fisher,"Vazquez, Walker and Lopez",Financial Services,67793822.32,Partner Referral,Converted,9,0.334,1,0,1
00QV0FLE44K4OMY9GF,Dwayne Schwartz,"Hernandez, Johnson and Wiley",Nonprofit,3858803.39,Web,Working - Contacted,4,0.171,0,0,0
00QQPG7ZJUJ51XWV0J,Ashley Hall,"Walters, Lee and Pope",Healthcare,12487556.85,Web Download,Converted,10,0.289,1,0,1
00QJ0X5CO35W04SMR1,John Wilson,"White, James and Peterson",Financial Services,9048343.15,Web,Converted,11,0.222,0,0,1
00QI1YZ4VOGO0JPT0A,Caitlin Perry,"Weaver, Green and Norton",Software,6944795.4,Partner Referral,Unqualified,3,0.247,0,0,0
00QLTJZE7DH0OFOG1D,Frank Mullen,Campos-Blanchard,Software,53725528.24,Trade Show,Working - Contacted,9,0.202,1,0,0
00QXHCO0ZOF93QJI02,Gregory Hodges,Bullock-Schneider,Software,4912225.96,Web,Open - Not Contacted,7,0.143,0,0,0
00QTPL5HYVK5VPLL8A,Jonathan Simpson,May Inc,Energy,4648652.46,Email,Converted,10,0.328,1,0,1
00QAF37SA6RBN3DX0G,Anne Wise,Perez Group,Manufacturing,3197378.58,Purchased List,Nurturing,3,0.093,0,0,0
00QH617KRAPR634KDS,Debra Medina,"Morris, Owen and Thomas",Energy,78873119.71,Web,Converted,9,0.167,2,1,1
00QV2A6Q2UZTCUGI6W,Kenneth Riddle,Harris PLC,Healthcare,620326.73,Email,Converted,14,0.323,1,0,1
00QTM4P499ELGNQO0J,Jason Haynes,Owens-Lewis,E-Commerce,1199005.56,Web Download,Open - Not Contacted,7,0.296,0,0,0
00QDNZM65Q5BOQG1GC,Patricia Shah,Ward-Cooper,Nonprofit,1283063.59,Other,Open - Not Contacted,4,0.122,0,0,0
00Q1NPBQISHHMYUZUP,Danielle Contreras,Davis Ltd,Healthcare,1584891.23,Web Download,Converted,17,0.248,0,0,1
00QCIKIZGMKL41G17X,Melissa Adkins,"Ward, Rodgers and Adams",Nonprofit,602644.76,Email,Open - Not Contacted,8,0.269,0,0,0
00QX9H12SKRCUVCGPI,Christina Medina,"Hendrix, Moss and Stewart",Manufacturing,3324086.81,Web Download,Converted,12,0.229,1,0,1
00Q5WH1665DC66D8N6,Shawn Beard,Johnson LLC,E-Commerce,2463930.59,Web,Converted,7,0.081,1,1,1
00QGM930EAW5OKLDXF,Ronald Sharp,"Hall, Baker and Wilson",Software,2236318.89,Web,Open - Not Contacted,3,0.082,0,0,0
00QIN866496KWPXFU1,Jason Brown,"Ryan, Johnson and Daniels",Financial Services,5622374.65,Web,Working - Contacted,6,0.158,0,0,0
00Q448WUTGWD0INRBF,Courtney Farrell,Smith-Tran,Education,1388489.37,Other,Nurturing,3,0.17,0,0,0
00QK7VP7526YR1INU6,Leslie Wood,"Hernandez, Reynolds and Patterson",Logistics,3225435.33,Email,Nurturing,5,0.279,0,0,0
00QFCN83401N0DPRJO,Jason Crawford,Charles PLC,Software,7374006.65,Web Download,Converted,16,0.328,1,0,1
00Q9PLT91DYSRA86Z5,Matthew Frank,"Williams, Pineda and Shaw",Healthcare,6918848.06,Email,Working - Contacted,2,0.297,0,0,0
00QQSBDIHHTVJO4BA6,Anthony Hogan,"Dunn, Anderson and Carter",Logistics,12991905.08,Web Download,Nurturing,15,0.268,0,0,0
00Q42ZFBM7H3CEZ6L5,Erin Johnson,Roach-Harvey,Energy,67208803.1,Partner Referral,Open - Not Contacted,4,0.297,0,0,0
00QTK39SX0FD2QD9V0,Ryan Weeks,Gonzalez Ltd,Logistics,6800321.01,Partner Referral,Nurturing,5,0.247,0,0,0
00Q8APT2ZH9JNJJW9D,Sharon Scott,"Hamilton, Martinez and Phillips",Energy,9896591.71,Email,Open - Not Contacted,7,0.339,0,0,0
00QY7FCNRCDPPQX6GT,Stephanie Diaz,Robinson-Knight,Healthcare,13622721.99,Web,Nurturing,9,0.159,0,0,0
00QZYD5J05629RB4I3,Heather Meadows,"Hardin, Dalton and Rowe",Software,21974522.4,Email,Qualified,7,0.216,1,1,0
